market,name,description,displayAddress,street,city,state,zipCode,timezone,latitude,longitude,averageRating,ratingCount,priceRange,imageUrl
"houston, tx",jadari irie sizzle,"  roti, fried chicken","12709 beechnut st, houston, tx 77072, usa",12709 beechnut street,houston,tx,77072,US/Central,29.6882201,-95.6051011,4.740740776,108,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/f1cd73d0-46be-4461-81a7-684ae3b47261.png"
"houston, tx",telfair spices,"  indian, snacks","telfair spices, 1219 museum square dr, ste 100, sugar land, tx 77479, usa",1219 museum square drive,sugar land,tx,77479,US/Central,29.5949957,-95.6500317,4.655271053,351,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/1a57b09c-616f-4cd6-9101-4caa64c1233a.png"
"houston, tx",la pupusa loca restaurant,"  lunch, breakfast","la pupusa loca restaurant, 9210 s texas 6 suite a, houston, tx 77083, usa",9210 south texas 6,houston,tx,77083,US/Central,29.6796082,-95.6443757,4.598624229,436,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/94160e63-5a98-47d3-994b-dd83eba0ea03.363"
"houston, tx",mango mango desserts,"  dessert, waffles","mango mango dessert, 10603 bellaire blvd b105, houston, tx 77072, usa",10603 bellaire boulevard,houston,tx,77072,US/Central,29.7031966,-95.5681598,4.757990837,219,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/e69d1e94-3aec-41cf-8ff3-26776b96dad6.png"
"houston, tx",pizza 101,"  pizza, chicken wings","15215 southwest fwy, sugar land, tx 77478, usa",15215 southwest freeway,sugar land,tx,77478,US/Central,29.6036988,-95.6111137,4.348659039,783,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/202e02a8-0629-4f2c-ba80-85297f2a9f8d.png"
"houston, tx",crawfish bistro,  seafood,"9340 hwy 6 #100, missouri city, tx 77459, usa",9340 highway 6,missouri city,tx,77459,US/Central,29.5369091,-95.5297393,4.456521988,46,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/ffbec74d-9bcb-4a71-95ed-65261b5054da.png"
"houston, tx",kabab shack,  kebabs,"13134 dairy ashford rd, sugar land, tx 77478, usa",13134 dairy ashford road,sugar land,tx,77478,US/Central,29.6240716,-95.6036644,4.78947401,19,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/597d8f24-4b74-4caf-86c5-16d2920919b5.png"
"houston, tx",the port of peri peri,"  chicken, south african","2625 town center blvd n, sugar land, tx 77479, usa",2625 town center boulevard north,sugar land,tx,77479,US/Central,29.5945348,-95.6204159,4.659921169,2520,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/e806d443-b559-4abc-b454-0143097b873b.png"
"houston, tx",jollibee,"  chicken, burgers","jollibee, 6127 hwy 6, missouri city, tx 77459, usa",6127 highway 6,missouri city,tx,77459,US/Central,29.5684734,-95.5660159,4.75529623,1369,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/JB-Doordash-Logo-2.jpg"
"houston, tx",dumar's mediterranean grill,"  greek, middle east","4518 hwy 6, sugar land, tx 77478, usa",4518 highway 6,sugar land,tx,77478,US/Central,29.5810833,-95.5861318,4.738350868,837,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/28819089-23ab-4f7f-9910-c39a699acd02.png"
"houston, tx",kb's hot chicken,"  barbecue, chicken wings","kb's hot chicken, 636 s texas 6 suite 500, sugar land, tx 77478, usa",636 south texas 6,sugar land,tx,77478,US/Central,29.6072148,-95.6428692,4.275194168,258,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/ffac26ac-5181-41a0-bfd8-114733bde84d.png"
"houston, tx",daboba x k-busan,"  asian fusion, boba","11360 bellaire blvd, houston, tx 77072, usa",11360 bellaire boulevard,houston,tx,77072,US/Central,29.7046662,-95.5798611,4.822222233,45,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/547d44f5-ff99-4f01-91f9-550234cee071.jpg"
"houston, tx",crawfish & pho,"  seafood, vietnamese","4225 sienna pkwy, missouri city, tx 77459, usa",4225 sienna parkway,missouri city,tx,77459,US/Central,29.5105083,-95.527118,4.715318203,692,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/b3088125-0bf3-4202-90fb-c3280467fdf1.png"
"houston, tx",shogun japanese grill & sushi,"  japanese, asian","24102 commercial dr, rosenberg, tx 77471, usa",24102 commercial drive,rosenberg,tx,77471,US/Central,29.546365,-95.7521586,4.706903934,2477,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/69ae9464-d248-4192-971a-d6bdb3c33ccb.png"
"houston, tx",jupiter pizza & waffle co,"  pickup, american (new)","16135 city walk, sugar land, tx 77479, usa",16135 city walk,sugar land,tx,77479,US/Central,29.5951628,-95.6223444,4.666666985,3579,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/f4e60175-8342-4b5a-8060-9b891920acca.png"
"houston, tx",los valdés in the house,  mexican,"920 murphy rd, stafford, tx 77477, usa",920 murphy road,stafford,tx,77477,US/Central,29.6070381,-95.5649082,4.576530933,196,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/b3752ef1-59ec-49b7-8eb0-2d8857c0a903.png"
"houston, tx",honeykaz small chops,"  fast food, chicken","17113 westheimer rd, houston, tx 77082, usa",17113 westheimer road,houston,tx,77082,US/Central,29.7097697,-95.6861549,4.75,220,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/50eceb8a-d77f-4c6c-be00-ec544b4a5f0d.png"
"houston, tx",creole flava,"  chicken wings, fries","9020 s texas 6, houston, tx 77083, usa",9020 south texas 6,houston,tx,77083,US/Central,29.6808227,-95.6445802,4.312849045,179,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/39fbe40b-2f08-485e-b684-30220df6ddb1.png"
"houston, tx",cool runnings jamaican grill,"  pickup, black owned","8270 w bellfort blvd, houston, tx 77071, usa",8270 west bellfort boulevard,houston,tx,77071,US/Central,29.6562105,-95.5223249,4.529026985,8561,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/f1147822-e876-4f4a-8d5e-9f0a4eb88425.png"
"houston, tx",savoy restaurant,"  indian, curry","savoy restaurant, 11246 s wilcrest dr 145 b, houston, tx 77099, usa",11246 south wilcrest drive,houston,tx,77099,US/Central,29.658175,-95.571305,4.402740002,365,High,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/4fb1bdc5-95b1-4ed6-9dee-7626f82ce6e4.png"
"houston, tx",9er's bbq,"  meat, bbq","1836 farm to market 359, richmond, tx 77406, usa",1836 farm to market 359,richmond,tx,77406,US/Central,29.6202206,-95.7430443,4.632287025,223,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/ea3c814f-e3ef-4947-ad3c-1167749f52d6.jpg,,"
"houston, tx",mia's goodies,"  dessert, curry","mia's goodies, 3412 hwy 6 ste n, sugar land, tx 77479, usa",3412 highway 6,sugar land,tx,77479,US/Central,29.5887091,-95.6001517,4.820224762,89,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/06074ab7-c87f-4e84-8153-59f0f64d87b3.png"
"houston, tx",gyro geeks,"  mediterranean, gyro","nikoz fusion grill, 16754 southwest fwy, sugar land, tx 77479, usa",16754 southwest freeway,sugar land,tx,77479,US/Central,29.591786,-95.635097,4.311687946,77,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/gyro_1.jpg"
"houston, tx",mazaidar ahaleem & foods,  pakistani,"biryani n' more, 11315 s texas 6 suite a, sugar land, tx 77498, usa",11315 south texas 6,sugar land,tx,77498,US/Central,29.6513946,-95.6491996,4.289855003,69,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/1a54a420-48d0-42c5-8003-67ff90a48b0f.png"
"houston, tx",mylk box,"  milk tea, iced teas","16733 w airport blvd, richmond, tx 77407, usa",16733 west airport boulevard,richmond,tx,77407,US/Central,29.6484416,-95.6802733,4.627027035,185,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/a15e2bf4-e28c-40fc-ba52-25400c2998ed.png"
"houston, tx",3teeshawarma,"  shawarma, soup","8200 wilcrest dr #2, houston, tx 77072, usa",8200 wilcrest drive,houston,tx,77072,US/Central,29.6894127,-95.57095864,4.552381039,420,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/29d5df03-c3c9-458a-8588-5006c0dc2ea6.png"
"houston, tx",breakers korean bbq,"  korean bbq, chicken","breakers korean bbq, 16535 southwest fwy, sugar land, tx 77479, usa",16535 southwest freeway,sugar land,tx,77479,US/Central,29.5929794,-95.6230215,4.673469067,147,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/5e4a7147-b45a-4f0e-811d-b1557976c36b.png"
"houston, tx",fuji tea,"  milk tea, fruit tea","fuji tea 不二茶铺, 9312 bellaire blvd, houston, tx 77036, usa",9312 bellaire boulevard,houston,tx,77036,US/Central,29.7059332,-95.547854,4.762499809,80,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/188afd94-bd80-4332-9e9d-52ef632a1e48.png"
"houston, tx",lucky cafe,"  pickup, takeout","lucky cafe, 27120 glen loch dr, the woodlands, tx 77381, usa",27120 glen loch drive,the woodlands,tx,77381,US/Central,30.1515688,-95.4943818,4.722480774,1290,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/79ff57da-5c06-4a53-8379-6d0a53c6cb7c.png"
"houston, tx",sapporo japanese bistro sushi & bar,"  japanese, sushi bars","30420 fm2978, the woodlands, tx 77354, usa",30420 farm to market road 2978,magnolia,tx,77354,US/Central,30.1944761,-95.5884302,4.784567833,4238,High,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/df703bd4-2ff6-4d4f-ad20-a090f5ca1698.png"
"houston, tx",north italia,"  spaghetti, italian","1201 lake woodlands dr suite 403, the woodlands, tx 77380, usa",1201 lake woodlands drive,the woodlands,tx,77380,US/Central,30.1643147,-95.4533192,4.504065037,123,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/North_Italia_logo.jpg.jpg"
"houston, tx",very fresh ceviches and snacks,"  snacks, seafood","24910 kuykendahl rd, tomball, tx 77375, usa",24910 kuykendahl road,tomball,tx,77375,US/Central,30.12287599,-95.55342915,4.785893917,397,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/9c7aeeb7-4721-4d7e-bbb2-78badb6603dc.png"
"houston, tx",ni's china buffet,"  chinese, shrimp","ni's china buffet, 226 s loop 336 w, conroe, tx 77304, usa",226 south loop 336 west,conroe,tx,77304,US/Central,30.2798421,-95.4603783,4.69828701,759,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/9957d7e3-a118-4a6b-af1c-5add79ecf9e6.png"
"houston, tx",hot wok,"  asian fusion, chinese","hot wok, 606 rayford rd suite e, spring, tx 77386, usa",606 rayford road,spring,tx,77386,US/Central,30.1265389,-95.4326873,4.6253438,363,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/d7e349a1-c496-4046-a698-b08bd65315c8.png"
"houston, tx",shanghai bistro,"  shanghainese, noodles","4223 research forest dr #300, the woodlands, tx 77381, usa",4223 research forest drive,the woodlands,tx,77381,US/Central,30.1818715,-95.486383,4.166666985,18,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/28af925e-ca04-4759-8e6e-26fa656cf009.png"
"houston, tx",red flame steak & grill,"  alcohol, steak","7214 farm to market rd 1488 #101, magnolia, tx 77354, usa",7214 farm to market road 1488,magnolia,tx,77354,US/Central,30.2213545,-95.5789174,4.678211212,693,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/622d9bf3-921a-4a96-ab01-bf473cafb486.png"
"houston, tx",tgi fridays,"  american, salads","1105 lake woodlands dr, the woodlands, tx 77380, usa",1105 lake woodlands drive,the woodlands,tx,77380,US/Central,30.1666506,-95.4522835,4.503808975,3019,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/TGI_Fridays_logo.jpg"
"houston, tx",mama juanita's mexican restaurant,"  mexican, caterers","5706 root rd, spring, tx 77389, usa",5706 root road,spring,tx,77389,US/Central,30.0974073,-95.5072389,4.679347992,184,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/4b9e7036-f947-456b-818e-7028d078cc78.09"
"houston, tx",avanti italian kitchen - research forest,"  italian, seafood","2520 research forest dr, spring, tx 77381, usa",2520 research forest drive,spring,tx,77381,US/Central,30.1774196,-95.4757741,4.793548107,310,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/0a1ccee7-5886-4ca9-a121-873a360dea45.png"
"houston, tx",mezcal cantina mexican kitchen,"  takeout, mexican","mezcal cantina mexican kitchen, 535 woodland square blvd, conroe, tx 77384, usa",535 woodland square boulevard,conroe,tx,77384,US/Central,30.2249928,-95.5422352,4.761086941,2097,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/c65dcb26-416b-4045-8a7a-5c986ce0a617.png"
"houston, tx",chi japanese cuisine,"  japanese, sashimi","27100 interstate 45 n; conroe, tx 77385",27100 interstate 45 north,conroe,tx,77385,US/Central,30.1596787,-95.4485588,4.620824814,509,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/05ea7451-1308-4cd2-a553-daf2e62903d3.png"
"houston, tx",true food kitchen,"  gluten-free, beverages","local buzz rank, 9595 six pines dr, the woodlands, tx 77380, usa",9595 six pines drive,the woodlands,tx,77380,US/Central,30.16417057,-95.46183053,4.82886982,3921,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/799944e2-8eff-4041-9666-26f3f38df0a2.png"
"houston, tx",hartz chicken buffet,"  american, chicken","hartz chicken buffet, 1489 spring cypress rd, spring, tx 77373, usa",1489 spring cypress road,spring,tx,77373,US/Central,30.0747042,-95.4346624,4.586861134,685,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/884ec17c-59ef-47b8-811e-04279ab1844a.png"
"houston, tx",yummy pho house,"  vietnamese, pho","32823 fm2978, magnolia, tx 77354, usa",32823 farm to market road 2978,magnolia,tx,77354,US/Central,30.2176555,-95.5686605,4.746835232,79,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/3b87aa13-3b35-4803-8b16-f33c2b374d0a.png"
"houston, tx",nadia's mediterranean grill,"  mediterranean, sandwiches","5921 farm to market 2920, spring, tx 77388, usa",5921 farm to market 2920,spring,tx,77388,US/Central,30.07373798,-95.51061636,4.712041855,1910,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/1df831f5-d5cd-4b18-a23a-7ee5a33deaec.png"
"houston, tx",bubba t's cajun kitchen,"  sandwich, seafood","202 sawdust rd, spring, tx 77380, usa",202 sawdust road,spring,tx,77380,US/Central,30.1275023,-95.4466814,4.541005135,1512,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/85ec5441-7757-4582-b33d-6d6f54e57126.png"
"houston, tx",natalitas,"  mexican, pickup","24814 kuykendahl rd, tomball, tx 77375, usa",24814 kuykendahl road,tomball,tx,77375,US/Central,30.1214586,-95.5535559,4.725286007,961,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/dc750842-1c69-4d94-8663-a39ce6d7ef6a.png"
"houston, tx",press waffle co.,"  waffles, latte","press waffle co., 26435 kuykendahl rd suite 850, spring, tx 77389, usa",26435 kuykendahl road,spring,tx,77389,US/Central,30.1441973,-95.5519741,4.684578896,856,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/17c9571e-5779-4fda-956b-8729eab63d5a._Square"
"houston, tx",fran's bakery,"  bakery, breakfast","frans bakery, 1810 rayford rd, spring, tx 77386, usa",1810 rayford road,spring,tx,77386,US/Central,30.1240226,-95.4152541,4.645390034,141,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/8f95c35a-8537-41b2-bb1a-9b14dacc5f88.png"
"houston, tx",goode company fish camp,"  fish, soup","8865 six pines dr suite 100, shenandoah, tx 77380, usa",8865 six pines drive,shenandoah,tx,77380,US/Central,30.1758584,-95.4608875,4.766666889,30,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/5eee4a11-c1cb-41a9-9c76-2dde516bafc2.png"
"houston, tx",conviction chicken and wings,"  chicken, chicken wings","tgi fridays, 1105 lake woodlands dr, the woodlands, tx 77380, usa",1105 lake woodlands drive,the woodlands,tx,77380,US/Central,30.166673,-95.4522864,4.499040127,521,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/8ccdf389-8519-4906-9fe6-783f5ce64951.png"
"houston, tx",datpho vietnamese noodle house,"  vietnamese, soup","523 e louetta rd f, spring, tx 77373, usa",523 east louetta road,spring,tx,77373,US/Central,30.0703944,-95.4275163,4.771623135,4116,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/b4da9719-13a3-48c6-bc44-add5df9b77f4.png"
"houston, tx",sweet frozen bar,"  ice cream, gelato","1950 hughes landing blvd, the woodlands, tx 77380, usa",1950 hughes landing boulevard,the woodlands,tx,77380,US/Central,30.1700802,-95.4717193,4.67088604,79,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/010a2f83-6a8c-48f0-b297-5e619217eb6e.png"
"houston, tx",bodegon del sur corp.,"  cafes, argentine","bodegon del sur corporation, 26506 oak ridge dr, spring, tx 77380, usa",26506 oak ridge drive,spring,tx,77380,US/Central,30.1466131,-95.4487288,4.625,16,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/c1c39dc7-79f3-4dfc-a888-748434ef57b6.png"
"houston, tx",goode company kitchen & cantina,  tex-mex,"1801 yale st, houston, tx 77008, usa",1801 yale street,houston,tx,77008,US/Central,29.8021162,-95.3994964,4,6,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/fa19662c-6559-4735-ae95-b66a75550a8d.png"
"houston, tx",sushi hana (s. mason rd),"  japanese, sushi","1638 mason rd, katy, tx 77450, usa",1638 mason road,katy,tx,77450,US/Central,29.75699559,-95.75261853,4.811735153,9067,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/8d927191-1979-408a-98aa-8662149030e5.png"
"houston, tx",the pho shack,"  asian, vegetarian","23523 katy fwy, katy, tx 77494, usa",23523 katy freeway,katy,tx,77494,US/Central,29.78385701,-95.7795192,4.671992779,4881,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/e9eb1ee3-3ecb-4749-984a-0fb6b6152af5.png"
"houston, tx",dulcedo coffee,"  coffee & tea, iced teas","26750 farm to market 1093 #120, richmond, tx 77406, usa",26750 farm to market 1093,richmond,tx,77406,US/Central,29.6959075,-95.8402557,4.856678009,307,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/120f9099-9376-4477-97cb-7c7c6e8ae3a3.png"
"houston, tx",cocohodo,"  korean, dessert","1645 winding hollow dr #201, katy, tx 77450, usa",1645 winding hollow drive,katy,tx,77450,US/Central,29.7553524,-95.7498542,4.736842155,228,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/99d59034-6563-474f-85e2-5234aae8ac4d.png"
"houston, tx",fritos's factory,"  venezuelan, empanadas","4603 fm 1463 suite 100, katy, tx 77494, usa",4603 farm to market 1463,katy,tx,77494,US/Central,29.7264694,-95.8457233,4.800000191,55,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/6707e237-2966-40b1-adc2-e620ba88ca4b.png"
"houston, tx",mango island,"  juice bar, fruit","mango island, katy mills, katy, tx 77494, usa",unknown,katy,tx,77494,US/Central,29.7745666,-95.8088577,4.647058964,17,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/3941cacf-5851-4094-a6ea-08a465e834f5.png"
"houston, tx",tandoori grill,"  indian, appetizers","tandoori grill, 2002 n fry rd suite 103, houston, tx 77084, usa",2002 north fry road,houston,tx,77084,US/Central,29.795725,-95.7182289,4.621324062,1088,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/59a7bc23-8144-4111-aec8-ff4483fbd2a6.png"
"houston, tx",love’s cajun cuisine,"  soup, comfort food","2110 fry rd, houston, tx 77084, usa",2110 fry road,houston,tx,77084,US/Central,29.7953365,-95.7194026,3.583333015,12,Mid,unknown
"houston, tx",palma de cera latin cuisine,"  latin american, seafood","palma de cera, 2004 s mason rd, katy, tx 77450, usa",2004 south mason road,katy,tx,77450,US/Central,29.7509203,-95.7520214,4.767605782,284,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/5be5b21f-6fc8-4bcb-8d12-c6a14cdbae3b.png"
"houston, tx",palios pizza,"  sandwiches, italian","1450 w grand pkwy s, katy, tx 77494, usa",1450 west grand parkway south,katy,tx,77494,US/Central,29.7584667,-95.7782749,4.78947401,38,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/662bd079-80fa-4dd0-9d7a-58a099c8f19f.jpg"
"houston, tx",hunan garden,"  chinese, chicken","3154 n fry rd, katy, tx 77449, usa",3154 north fry road,katy,tx,77449,US/Central,29.8163376,-95.7196578,4.585421085,439,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/647834db-9e9a-4f49-a4e5-4b7d740b1a6a.png"
"houston, tx",russos ny pizzeria westgreen (katy),"  italian, pizza","20900 katy fwy #l, katy, tx 77449, usa",20900 katy freeway,katy,tx,77449,US/Central,29.78716597,-95.73426642,4.628417969,4645,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/3b2a17e6-1e5c-4b01-a3ad-ae73640a003e.png"
"houston, tx",krazy katsu & udon katy,"  japanese, korean","krazy katsu and udon, 4747 fm 1463 #800, katy, tx 77494, usa",4747 farm to market 1463,katy,tx,77494,US/Central,29.7231705,-95.845522,4.840361118,332,Mid,unknown
